



time,file,func,line,serious_error,error,warning,msg,format_exception,phase,gnss_time,date,lat,lon,alt,alt_base_press,goal_lat,goal_lon,temp,press,camera_area,camera_order,camera_center_x,camera_center_y,camera_frame_size_x,camera_frame_size_y,motor_l,motor_r,goal_relative_x,goal_relative_y,angle_to_goal,distance_to_goal,accel_all_x,accel_all_y,accel_all_z,accel_line_x,accel_line_y,accel_line_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,euler_x,euler_y,euler_z,nmea
"586.48997522","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"0.16435397093063803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.492416808","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.17","0.06","0.04",,,,,,,,,,,,,
"586.492770985","/home/SC-23/program/FM/FM_2/_FM.py","main","805",,,,"落下終了の条件を満たしました: 3/5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.496605354","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"0.16435397093063803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.499053943","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.16","0.09","-0.0",,,,,,,,,,,,,
"586.499679349","/home/SC-23/program/FM/FM_2/_FM.py","main","805",,,,"落下終了の条件を満たしました: 4/5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.503604443","/home/SC-23/program/FM/FM_2/bme280ver2.py","altitude","153",,,,,,,,,,,"0.16435397093063803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.505217748","/home/SC-23/program/FM/FM_2/bno055.py","getVector","326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.17","0.09","0.06",,,,,,,,,,,,,
"586.506042013","/home/SC-23/program/FM/FM_2/_FM.py","main","805",,,,"落下終了の条件を満たしました: 5/5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.506321891","/home/SC-23/program/FM/FM_2/_FM.py","main","812",,,,"ニクロム線切断開始",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.506581936","/home/SC-23/program/FM/FM_2/_FM.py","main","831",,,,"フェーズ2に移行",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"586.506786979","/home/SC-23/program/FM/FM_2/_FM.py","main","832",,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"588.678616176","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"588.683668761","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"588.683896268","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"596.64422085","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","260",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"596.656591046","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","272",,,,,,,,,,,,,,,,,,,,,,,"-1","1",,,,,,,,,,,,,,,,,,,,,,,
"602.659424504","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"602.6713322","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"602.671709486","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"604.673730815","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.4488888888888889","-0.06","-0.2722222222222222",,,,,,,
"604.875289748","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.17","0.6411111111111111","-0.5811111111111111",,,,,,,
"605.076834848","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.23333333333333334","0.4588888888888889","0.31",,,,,,,
"605.278371576","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.36333333333333334","0.11777777777777777","-0.28",,,,,,,
"605.479909106","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.11333333333333333","-0.3422222222222222","-0.03666666666666667",,,,,,,
"607.680553684","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"607.693813221","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"607.769369621","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"611.773462245","/home/SC-23/program/FM/FM_2/bno055.py","getVector","319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.48","0.87","-9.75",,,,
"611.773926143","/home/SC-23/program/FM/FM_2/_FM.py","main","960",,,,"muki_seizyou",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"615.666222261","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","260",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"615.671044053","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","272",,,,,,,,,,,,,,,,,,,,,,,"-1","1",,,,,,,,,,,,,,,,,,,,,,,
"621.673827182","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"621.686397668","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"621.686782323","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"623.688539132","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.07555555555555556","-0.06444444444444444","-0.05",,,,,,,
"623.890098089","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.17777777777777778","0.04555555555555556","-0.42333333333333334",,,,,,,
"624.091832992","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.11222222222222222","0.41888888888888887","0.53",,,,,,,
"624.293453021","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.12555555555555556","-0.06333333333333334","-0.07111111111111111",,,,,,,
"624.494970325","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.08666666666666667","0.034444444444444444","-0.13555555555555557",,,,,,,
"626.69556274","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"626.708975127","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"626.709391412","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"630.714350555","/home/SC-23/program/FM/FM_2/bno055.py","getVector","319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.44","-0.99","-9.74",,,,
"630.714816099","/home/SC-23/program/FM/FM_2/_FM.py","main","960",,,,"muki_seizyou",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"634.614697525","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","260",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"634.618587334","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","272",,,,,,,,,,,,,,,,,,,,,,,"-1","1",,,,,,,,,,,,,,,,,,,,,,,
"640.621421873","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"640.631640747","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"640.632428015","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"642.633882865","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.25333333333333335","-0.1711111111111111","0.1288888888888889",,,,,,,
"642.83544768","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.0811111111111111","0.027777777777777776","0.05444444444444444",,,,,,,
"643.037031255","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.03666666666666667","-0.10888888888888888","-0.04666666666666667",,,,,,,
"643.239308905","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.02","-0.07333333333333333","0.07111111111111111",,,,,,,
"643.441967366","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.12111111111111111","0.11777777777777777","0.1622222222222222",,,,,,,
"643.64249373","/home/SC-23/program/FM/FM_2/_FM.py","retreat","482",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"643.652889654","/home/SC-23/program/FM/FM_2/_FM.py","retreat","493",,,,,,,,,,,,,,,,,,,,,,,"-1","-1",,,,,,,,,,,,,,,,,,,,,,,
"643.653264454","/home/SC-23/program/FM/FM_2/_FM.py","retreat","494",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"646.655303799","/home/SC-23/program/FM/FM_2/_FM.py","rightturn","279",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"646.665202784","/home/SC-23/program/FM/FM_2/_FM.py","rightturn","291",,,,,,,,,,,,,,,,,,,,,,,"1","-1",,,,,,,,,,,,,,,,,,,,,,,
"647.665722726","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"647.676069213","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"647.67644968","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"650.681041029","/home/SC-23/program/FM/FM_2/bno055.py","getVector","319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.37","0.39","-9.79",,,,
"650.681517015","/home/SC-23/program/FM/FM_2/_FM.py","main","960",,,,"muki_seizyou",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"654.669455285","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","260",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"654.679701384","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","272",,,,,,,,,,,,,,,,,,,,,,,"-1","1",,,,,,,,,,,,,,,,,,,,,,,
"660.682849654","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"660.694765472","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"660.695149104","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"662.697647758","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.005555555555555556","-0.044444444444444446","-0.023333333333333334",,,,,,,
"662.900313651","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.043333333333333335","0.04111111111111111","-0.042222222222222223",,,,,,,
"663.103043766","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.12222222222222222","0.11666666666666667","-0.025555555555555557",,,,,,,
"663.305224526","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.12777777777777777","-0.13666666666666666","-0.15222222222222223",,,,,,,
"663.506785276","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.013333333333333334","-0.10555555555555556","-0.22777777777777777",,,,,,,
"663.70731126","/home/SC-23/program/FM/FM_2/_FM.py","retreat","482",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"663.719702185","/home/SC-23/program/FM/FM_2/_FM.py","retreat","493",,,,,,,,,,,,,,,,,,,,,,,"-1","-1",,,,,,,,,,,,,,,,,,,,,,,
"663.72010115","/home/SC-23/program/FM/FM_2/_FM.py","retreat","494",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"666.722542885","/home/SC-23/program/FM/FM_2/_FM.py","rightturn","279",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"666.734419021","/home/SC-23/program/FM/FM_2/_FM.py","rightturn","291",,,,,,,,,,,,,,,,,,,,,,,"1","-1",,,,,,,,,,,,,,,,,,,,,,,
"667.734920036","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"667.747279283","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"667.747650729","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"670.752385033","/home/SC-23/program/FM/FM_2/bno055.py","getVector","319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1.49","1.49","-9.57",,,,
"670.752839109","/home/SC-23/program/FM/FM_2/_FM.py","main","960",,,,"muki_seizyou",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"674.767474855","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","260",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"674.772663855","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","272",,,,,,,,,,,,,,,,,,,,,,,"-1","1",,,,,,,,,,,,,,,,,,,,,,,
"680.775434974","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"680.787386411","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"680.787760523","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"682.789129898","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.3088888888888889","0.28555555555555556","0.36",,,,,,,
"682.990662196","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.11777777777777777","0.29555555555555557","-0.33",,,,,,,
"683.192626717","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.04555555555555556","-0.3","-0.5533333333333333",,,,,,,
"683.3952503","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.12444444444444444","-0.2688888888888889","0.03666666666666667",,,,,,,
"683.597853303","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.51","0.07444444444444444","-0.2822222222222222",,,,,,,
"685.798455693","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"685.810702433","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"685.811081212","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"689.815944231","/home/SC-23/program/FM/FM_2/bno055.py","getVector","319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1.67","0.43","-9.65",,,,
"689.816444731","/home/SC-23/program/FM/FM_2/_FM.py","main","960",,,,"muki_seizyou",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"693.721233352","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","260",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"693.730642038","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","272",,,,,,,,,,,,,,,,,,,,,,,"-1","1",,,,,,,,,,,,,,,,,,,,,,,
"699.733473273","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"699.743988689","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"699.74439993","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"701.745777418","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.005555555555555556","-0.005555555555555556","0.01",,,,,,,
"701.94734776","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.052222222222222225","-0.06333333333333334","0.016666666666666666",,,,,,,
"702.148894065","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.013333333333333334","-0.03111111111111111","0.0011111111111111111",,,,,,,
"702.350475607","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.0022222222222222222","-0.012222222222222223","-0.0044444444444444444",,,,,,,
"702.552061658","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.016666666666666666","0.03222222222222222","0.01888888888888889",,,,,,,
"702.752598691","/home/SC-23/program/FM/FM_2/_FM.py","retreat","482",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"702.764889433","/home/SC-23/program/FM/FM_2/_FM.py","retreat","493",,,,,,,,,,,,,,,,,,,,,,,"-1","-1",,,,,,,,,,,,,,,,,,,,,,,
"702.765267377","/home/SC-23/program/FM/FM_2/_FM.py","retreat","494",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"705.767606449","/home/SC-23/program/FM/FM_2/_FM.py","rightturn","279",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"705.779331723","/home/SC-23/program/FM/FM_2/_FM.py","rightturn","291",,,,,,,,,,,,,,,,,,,,,,,"1","-1",,,,,,,,,,,,,,,,,,,,,,,
"706.77998539","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"706.789741944","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"706.790074555","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"709.79474009","/home/SC-23/program/FM/FM_2/bno055.py","getVector","319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1.34","-1.7","-9.56",,,,
"709.795391607","/home/SC-23/program/FM/FM_2/_FM.py","main","960",,,,"muki_seizyou",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"713.612916699","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","260",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"713.623682388","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","272",,,,,,,,,,,,,,,,,,,,,,,"-1","1",,,,,,,,,,,,,,,,,,,,,,,
"719.625307039","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"719.635357222","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"719.63574298","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"721.637151455","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.04777777777777778","-0.07","-0.005555555555555556",,,,,,,
"721.839813455","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.15777777777777777","-0.022222222222222223","0.10333333333333333",,,,,,,
"722.042508807","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.03888888888888889","-0.013333333333333334","0.04555555555555556",,,,,,,
"722.245169099","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.06555555555555556","-0.0011111111111111111","-0.06222222222222222",,,,,,,
"722.447850941","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0.022222222222222223","-0.01","0.028888888888888888",,,,,,,
"722.648440978","/home/SC-23/program/FM/FM_2/_FM.py","retreat","482",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"722.660774202","/home/SC-23/program/FM/FM_2/_FM.py","retreat","493",,,,,,,,,,,,,,,,,,,,,,,"-1","-1",,,,,,,,,,,,,,,,,,,,,,,
"722.661143793","/home/SC-23/program/FM/FM_2/_FM.py","retreat","494",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"725.663535437","/home/SC-23/program/FM/FM_2/_FM.py","rightturn","279",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"725.675344307","/home/SC-23/program/FM/FM_2/_FM.py","rightturn","291",,,,,,,,,,,,,,,,,,,,,,,"1","-1",,,,,,,,,,,,,,,,,,,,,,,
"726.675843983","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"726.688167553","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"726.688540625","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"729.692858496","/home/SC-23/program/FM/FM_2/bno055.py","getVector","319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1.03","-0.83","-9.71",,,,
"729.693315364","/home/SC-23/program/FM/FM_2/_FM.py","main","960",,,,"muki_seizyou",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"733.688430832","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","260",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"733.702379196","/home/SC-23/program/FM/FM_2/_FM.py","leftturn","272",,,,,,,,,,,,,,,,,,,,,,,"-1","1",,,,,,,,,,,,,,,,,,,,,,,
"739.705173904","/home/SC-23/program/FM/FM_2/_FM.py","accel","212",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
"739.714736564","/home/SC-23/program/FM/FM_2/_FM.py","accel","223",,,,,,,,,,,,,,,,,,,,,,,"1","1",,,,,,,,,,,,,,,,,,,,,,,
"739.715110877","/home/SC-23/program/FM/FM_2/_FM.py","accel","224",,,,"motor: accel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"741.716742151","/home/SC-23/program/FM/FM_2/bno055.py","getVector","307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.02","-0.21777777777777776","0.20222222222222222",,,,,,,
