time,file,func,line,serious_error,error,warning,msg,format_exception,phase,gnss_time,date,lat,lon,alt,alt_base_press,goal_lat,goal_lon,temp,press,camera_area,camera_order,camera_center_x,camera_center_y,camera_frame_size_x,camera_frame_size_y,motor_l,motor_r,goal_relative_x,goal_relative_y,angle_to_goal,distance_to_goal,accel_all_x,accel_all_y,accel_all_z,accel_line_x,accel_line_y,accel_line_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,grav_x,grav_y,grav_z,euler_x,euler_y,euler_z,nmea
1156.833546,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-1.283484128,,,,,1022.229175000241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158.838347,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-1.691687213,,,,,1022.2751550335935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160.84349,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-1.468326745,,,,,1022.2499954822572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162.848457,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-1.021599231,,,,,1022.1996771430684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164.853454,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-1.495188597,,,,,1022.2530212022716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166.858263,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-1.197357973,,,,,1022.2194739561426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168.863187,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-1.057370321,,,,,1022.2037062408034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170.868405,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-1.140751057,,,,,1022.2130979290337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172.874263,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.378303683,,,,,1022.1272213648788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174.879119,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.312760823,,,,,1022.1198393633184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176.884643,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-1.167459831,,,,,1022.216106318321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178.889359,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-1.250809447,,,,,1022.2254945935379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180.894036,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.869602262,,,,,1022.1825570182784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182.898805,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,-0.032710254,,,,,1022.0882981416784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184.903684,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,2.3113318013113004,,,,,1021.8243269043735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186.908637,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,2.5048374947110266,,,,,1021.8025379800894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188.913664,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,4.047804534734576,,,,,1021.6288118898674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190.918492,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,5.796334260833914,,,,,1021.4319699485619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192.923162,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,6.752896013808031,,,,,1021.3242973449331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194.927894,/home/SC-23/program/FM/FM_perfect/bme280ver2.py,altitude,154,,,,,,,,,,,9.551191556,,,,,1021.009368076956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
